Inv. Steve 4751. 	Cuvette à fleurs « Courteille »	Manufacture royale de porcelaine de Vincennes, 1754-1755.	Dimensions : haut. : 0,193 m ; long. : 0,315 m .
Inv. Steve 4742	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,025 m ; diam. : 0,120 m.
Inv. Steve 4897	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,045 m ; diam. : 0,050 m ; long. : 0,067 m.
Inv. Steve 5009	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,039 m ; diam. : 0,048 m ; long. : 0,062 m.
Inv. Steve 5008	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,020 m ; diam. : 0,092 m.
Inv. Steve 4745	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,060 m ; diam. : 0,070 m ; prof. : 0,095 m.
Inv. Steve 4774	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,029 m ; diam. : 0,135 m.
Inv. Steve 4771	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,060 m ; diam. : 0,070 m ; prof. : 0,095 m.
Inv. Steve 4772	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,029 m ; diam. : 0,135 m.
Inv. Steve 1280	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. : 0,060 m ; diam. : 0,070 m ; prof. : 0,095 m.
Inv. Steve 4776	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. : 0,029 m ; diam. : 0,135 m.
Inv. Steve 3444	Gobelet « Calabre »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,072 m ; diam. : 0,067 m ; long. : 0,088 m.
Inv. Steve 3425 	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,029 m ; diam. : 0,135 m.
Inv. Steve 4899	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. : 0,027 m ; diam. : 0,043 m ; prof. : 0,054 m.
Inv. Steve 4900	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. : 0,015 m ; diam. : 0,071 m.
Inv. Steve 4773	Gobelet « couvert »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,070 m ; diam. : 0,068 m ; prof. : 0,090 m.
Inv. Steve 4770	Plateau « du Roy »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,020 m ; long. : 0,247 m; larg. : 0,174 m.
Inv. Steve 4750	Pot à sucre « Hébert »	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. (s. c.) : 0,055 m ; diam. : 0,66 m.
Inv. Steve 1286	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1760 ?	Dimensions : haut. : 0,0 m ; long. : 0, m; larg. : 0, m.
Inv. Steve 1285	Plateau « triangle »	Manufacture royale de porcelaine de Sèvres, vers 1759.	Dimensions : haut. : 0,022 m ; diam. : 0,250 m.
Inv. Steve 4775	Gobelet « couvert »	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. : 0,060 m ; diam. : 0,058 m ; prof. : 0,080 m.
Inv. Steve 4744	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,030 m ; diam. : 0,126 m.
Inv. Steve 3317	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, 1760. 	Dimensions : haut. : 0,100 m ; diam. : 0,089 m.
Inv. Steve 3465	Gobelet « couvert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,060 m ; long. : 0,081 m ; diam. : 0,060 m.
Inv. Steve 4766	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,102 m ; long. : 0,110 m ; larg. : 0,075 m.
Inv. Steve 4884	Pot à sucre « Hébert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. (a. c.) : 0,088 m ; haut. (s. c.): 0,056 m ; diam. 0,068 m.
Inv. Steve 1288 Ancien inventaire : 2081 B	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. (a. c.) : 0,100 m ; haut. (s. c.): 0,069 m ; diam. 0,089 m.
Inv. Steve 5351	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1760.	Dimensions : haut. (a. c.) : 0,065 m ; haut. (s. c.): 0,045 m ; diam. 0,055 m.
Inv. Steve 5345	Plateau « Hébert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,030 m ; long. : 0,280 m; larg. : 0,226 m.
Inv. Steve 5311. 	Gobelet « Hébert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,077 m ; long. : 0,095 m; diam. : 0,077 m.
Inv. Steve 5312	Soucoupe de gobelet « Hébert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,030 m ; diam. : 0,030 m.
Inv. Steve 5297	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. (a. c.) : 0,120 m ; haut. (s. c.) : 0,102 m ; long. : 0,162 m ; larg. : 0,093 m.
Inv. Steve 5310. 	Pot à sucre « Hébert »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. (a. c.) : 0,080 m ; haut. (s. c.) : 0,055 m; diam. : 0,072 m.
Inv. Steve 5306	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,082 m ; long. : 0,084 m; larg. : 0,058 m.
Inv. Steve 4754	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1761.	Dimensions : haut. : 0,094 m ; diam. : 0,078 m ; prof. : 0,110 m.
Inv. Steve 4755	Chocolatière	Manufacture royale de porcelaine de Sèvres, vers 1761.	Dimensions : haut. : 0,029 m ; diam. : 0,123 m.
Inv. Steve. 1275	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,075 m ; diam. : 0,072 m ; prof. : 0,100 m.
Inv. Steve 1276	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,034 m ; diam. : 0,147 m.
Inv. Steve 4736	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 4737	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 3412	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,047 m ; diam. : 0,051 m ; long. : 0,070 m ; 
Inv. Steve 3411	Soucoupe 	Manufacture royale de porcelaine de Sèvres, 1763 ?	Dimensions : haut. : 0,021 m ; diam. : 0,105 m.
Inv. Steve 5237	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,048 m ; diam. : 0,050 m ; prof. : 0,068 m.
Inv. Steve 5238	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,022 m ; diam. : 0,105 m.
Inv. Steve 4843 	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,046 m ; diam. : 0,050 m ; long. : 0,068 m..
Inv. Steve 4861	Pot à lait « Hébert »	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. (a. c.) : 0,096 m ; haut. (s. c.): 0,083 m ; long. : 0,100 m ; larg. : 0,075 m. 
Inv. Steve 1269	Pot à lait	Manufacture royale de porcelaine de Sèvres, 1763.	Dimensions : haut. : 0,102 m ; long. : 0,110 m ; larg. : 0,075 m.
Inv. Steve 4760  	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,080 m ; long. : 0,085 m ; larg. : 0,065 m.
Inv. Steve 4734	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. (a. c.) : 0,073 m ; haut. (s. c.): 0,050 m ; diam. 0,061 m.
Inv. Steve 4858	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. (a. c.) : 0,060 m ; haut. (s. c.): 0,042 m ; diam. : 0,060 m.
Inv. Steve 1283	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,060 m ; diam. : 0,070 m ; prof. : 0,075 m.
Inv. Steve 1284	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. : 0,029 m ; diam. : 0,123 m.
Inv. Steve 1287	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1763.	Dimensions : haut. (a. c.) : 0,110 m ; haut. (s. c.): 0,081 m ; diam. 0,098 m.
Inv. Steve 5181	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1764.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 5182	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1764.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 5235	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1764.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 3445	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1764.	Dimensions : haut. : 0,052 m ; diam. : 0,060 m ; long. : 0,079 m.
Inv. Steve 3427	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1764.	Dimensions : haut. : 0,028 m. ; diam. : 0,121 m.
Inv. Steve 5014	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1764.	Dimensions : haut. : 0,094 m ; long. : 0,107 m ; larg. : 0,077 m. 
Inv. Steve 4784	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1764.	Dimensions : haut. (a. c.) : 0,060 m ; haut. (s. c.): 0,042 m ; diam. : 0,060 m.
Inv. Steve 5199	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 5200	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 4871	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,045 m ; diam. : 0,050 m ; long. : 0,067 m.
Inv. Steve 1932	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,046 m ; diam. : 0,050 m ; prof. : 0,068 m.
Inv. Steve 1933	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,023 m ; diam. : 0,112 m.
Inv. Steve 1272.- 1271 Pour le gobelet litron	Soucoupe de gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,025 m ; diam. : 0,105 m.
Inv. Steve 1263	Gobelet « couvert »	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,060 m ; diam. : 0,060 m ; prof. : 0,082 m.
Inv. Steve 1264	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,029 m ; diam. : 0,122 m.
Inv. Steve 4875	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. (a. c.) : 0,063 m ; haut. (s. c.): 0,043 m ; diam. : 0,056 m.
Inv. Steve 4848	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. (a. c.) : 0,120 m ; haut. (s. c.): 0,100 m ; long. : 0,157 m ; larg. : 0,092 m.
Inv. Steve 4931	Plateau « Hébert »	Manufacture royale de porcelaine de Sèvres, vers 1765.	Dimensions : haut. : 0,030 m ; long. : 0,280 m; larg. : 0,226 m.
Inv. Steve 5352	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,08 m ; long. : 0, m; larg. : 0, m.
Inv. Steve 4977	Pot à sucre « hébert »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,08 m ; long. : 0, m; larg. : 0, m.
Inv. Steve 4976	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1765.	Dimensions : haut. : 0,11 m ; long. : 0,14 m; prof. : 0,8 m.
Inv. Steve 3436	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1766.	Dimensions : haut. : 0,067 m ; long. : 0,092 m ; diam. : 0,069 m.
Inv. Steve 5346	Plateau « Duplessis »	Manufacture royale de porcelaine de Sèvres, 1766.	Dimensions : haut. : 0,044 m ; long. : 0,356 m; larg. : 0,265 m.
Inv. Steve 5308	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1766.	Dimensions : haut. : 0,096 m ; long. : 0,107 m; larg. : 0,070 m.
Inv. Steve 5052	Plateau « triangle »	Manufacture royale de porcelaine de Sèvres, 1766.	Dimensions : haut. : 0,027 m ; long. : 0,220 m.
Inv. Steve 3461	Gobelet « Bouillard » 	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,060 m ; long. : 0,093 m ; diam. : 0,069 m.
Inv. Steve 3466	Gobelet « Bouillard » 	Manufacture royale de porcelaine de Sèvres, 1772 ?	Dimensions : haut. : 0,060 m ; long. : 0,090 m ; diam. : 0,070 m.
Inv. Steve 5047	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1767.	Dimensions : haut. : 0,034 m ; diam. : 0,136 m. 
Inv. Steve 5048	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1766 ?	Dimensions : haut. : 0,034 m ; diam. : 0,135 m. 
Inv. Steve 5046	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1766.	Dimensions : haut. : 0,032 m ; diam. : 0,135 m. 
Inv. Steve 5016	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,100 m ; long. : 0,106 m ; larg. : 0,074 m.
Inv. Steve 5035	Pot à sucre « Calabre » 	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. (a. c.): 0,100 m ; haut. (s. c.) : 0,070 m ; diam. : 0,089 m. 
Inv. Steve 3443	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1767-1773.	Dimensions : haut. : 0,059 m ; diam. : 0,056 m ; long. : 0,080 m. 
Inv. Steve 3440	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1767-1773.	Dimensions : haut. : 0,059 m ; diam. : 0,056 m ; long. : 0,080 m.
Inv. Steve 3439	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,059 m ; diam. : 0,056 m ; long. : 0,080 m. 
Inv. Steve 3442	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,059 m ; diam. : 0,056 m ; long. : 0,080 m.
Inv. Steve 3441	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,058 m ; diam. : 0,057 m ; long. : 0,080 m. 
Inv. Steve 5042	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1767.	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5044	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1767-1773.	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5041	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5040	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1768 ?	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5045	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,030 m ; diam. : 0,120 m. 
Inv. Steve 5043	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5018	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1770 ?	Dimensions : haut. (s. c.): 0,100 m ; haut. (a. c.) : 0,122 m ; long. : 0,162 m ; larg. : 0,090 m.
Inv. Steve 5120	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, vers 1767.	Dimensions : haut. : 0,080 m ; long. : 0,085 m ; larg. : 0,065 m.
Inv. Steve 4860	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1767.	Dimensions : haut. (a. c.) : 0,135 m ; haut. (s. c.): 0,115 m ; long. : 0,175 m ; larg. : 0,110 m.
Inv. Steve 4930	Plateau « du Roy »	Manufacture royale de porcelaine de Sèvres, 1767.	Dimensions : haut. : 0,020 m ; long. : 0,245 m; larg. : 0,175 m.
Inv. Steve 5189	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,059 m ; diam. : 0,055 m ; prof. : 0,073 m.
Inv. Steve 5190	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,030 m ; diam. : 0,120 m.
Inv. Steve 5124	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,046 m ; diam. : 0,050 m ; prof. : 0,070 m.
Inv. Steve 5121	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,025 m ; diam. : 0,107 m.
Inv. Steve 5123	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,046 m ; diam. : 0,050 m ; prof. : 0,070 m.
Inv. Steve 5122	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,025 m ; diam. : 0,107 m.
Inv. Steve 1938	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,047 m ; diam. : 0,049 m ; prof. : 0,067 m.
Inv. Steve 1939	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,023 m ; diam. : 0,108 m.
Inv. Steve 5201	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; long. : 0,069 m.
Inv. Steve 5228	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,045 m ; diam. : 0,056 m ; prof. : 0,070 m.
Inv. Steve 5231	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1760.	Dimensions : haut. : 0,023 m ; diam. : 0,095 m.
Inv. Steve 5229	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,045 m ; diam. : 0,056 m ; prof. : 0,070 m.
Inv. Steve 5232	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,023 m ; diam. : 0,095 m.
Inv. Steve 4769	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,060 m ; diam. : 0,070 m ; prof. : 0,090 m.
Inv. Steve 4777	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1768.	Dimensions : haut. : 0,094 m ; long. : 0,108 m ; larg. : 0,075 m.
Inv. Steve 4895	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, vers 1768.	Dimensions : haut. : 0,102 m ; long. : 0,110 m ; larg. : 0,075 m.
Inv. Steve 5230	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,045 m ; diam. : 0,050 m ; prof. : 0,070 m.
Inv. Steve 5233	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,023 m ; diam. : 0,111 m.
Inv. Steve 4907	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,045 m ; diam. : 0,050 m ; prof. : 0,067 m.
Inv. Steve 4908	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,024 m ; diam. : 0,110 m.
Inv. Steve 5234	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,044 m ; diam. : 0,050 m ; prof. : 0,070 m.
Inv. Steve 3573	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 4909	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1769.	Dimensions : haut. : 0,024 m ; diam. : 0,109 m.
Inv. Steve 5226	Pot à sucre « Hébert »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut. (s. c.): 0,056 m ; larg. : 0,075 m ; diam. 0,068 m.
Inv. Steve 5108 (ce numéro d’inventaire a été attribué à deux gobelets différents)	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut: 0,050 m ; diam. : 0,050 m ; larg. : 0,069 m.
Inv. Steve 3579	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut: 0,050 m ; diam. : 0,050 m ; larg. : 0,069 m.
Inv. Steve 5108 (ce numéro d’inventaire a été attribué à deux gobelets différents)	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,060 m ; diam. : 0,057 m ; larg. : 0,080 m.
Inv. Steve 5097(ce numéro d’inventaire a été attribué à deux gobelets différents)	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,059 m ; diam. : 0,057 m ; larg. : 0,080 m.
Inv. Steve 5099	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,059 m ; diam. : 0,055 m ; larg. : 0,079 m.
Inv. Steve 5098	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,060 m ; diam. : 0,056 m ; larg. : 0,080 m.
Inv. Steve 5097 (ce numéro d’inventaire a été attribué à deux gobelets différents)	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,055 m ; diam. : 0,055 m ; larg. : 0,076 m.
Inv. Steve 5090 (ce numéro d’inventaire a été attribué à deux soucoupes différentes)	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1769.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5090 (ce numéro d’inventaire a été attribué à deux soucoupes différentes)	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5089	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,121 m.
