Inv. Steve 4751. 	Cuvette à fleurs « Courteille »	Manufacture royale de porcelaine de Vincennes, 1754-1755.	Dimensions : haut. : 0,193 m ; long. : 0,315 m .
Inv. Steve 5086	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,028 m ; diam. : 0,121 m.
Inv. Steve 5087	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 3577	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5088	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5087	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5089	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 3578	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5088	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut: 0,030 m ; diam. : 0,120 m.
Inv. Steve 5110	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,096 m ; long. : 0,110 m ; larg. : 0,074 m.
Inv. Steve 5111	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. (a. c.) : 0,098 m ; haut. (s. c.) : 0,068 m ; diam. : 0,087 m.
Inv. Steve 5109	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. (a. c.) : 0,115 m ; haut. (s. c.) : 0,100 m ; long. : 0,160 m ; larg. : 0,090 m.
Inv. Steve 3437	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,068 m ; long. : 0,089 m ; diam. : 0,066 m
Inv. Steve 3438	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,068 m ; long. : 0,088 m ; diam. : 0,067 m
Inv. Steve 4993	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,036 m ; diam. : 0,140 m
Inv. Steve 4992	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,036 m ; diam. : 0,138 m
Inv. Steve 5204	Gobelet « litron »	Manufacture royale de porcelaine de Vincennes, vers 1770.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; long. : 0,069 m..
Inv. Steve 5192	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,039 m ; diam. : 0,048 m ; prof. : 0,062 m.
Inv. Steve 5191	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,020 m ; diam. : 0,092 m.
Inv. Steve 5179	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, vers 1770.	Dimensions : haut. : 0,039 m ; diam. : 0,048 m ; prof. : 0,062 m.
Inv. Steve 5180	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1770.	Dimensions : haut. : 0,020 m ; diam. : 0,092 m.
Inv. Steve 4782	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. (a. c.) : 0,112 m ; haut. (s. c.): 0,078 m ; diam. : 0,095 m.
Inv. Steve 1304	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. (a. c.) : 0,098 m ; haut. (s. c.): 0,062 m ; diam. 0,080 m.
Inv. Steve 4783	Plateau « triangle »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,030 m ; diam. : 0,200 m.
Inv. Steve 4978	Gobelet « Hébert »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,053 m ; diam. : 0,065 m ; prof. 0,081.
Inv. Steve 4979	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,025 m ; diam. : 0,121 m.
Inv. Steve 5307	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,082 m ; long. : 0,083 m ; larg. : 0,058 m.
Inv. Steve 4783	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. (a. c.) : 0,079 m ; haut. (s. c.) : 0,060 m ; diam. : 0,070 m.
Inv. Steve 1944 	Plateau « losange »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,034 m ; long. : 0,301 m ; larg. : 0,250 m.
Inv. Steve 1945	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,060 m ; diam. : 0,060 m ; prof. : 0,080 m.
Inv. Steve 5137	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,080 m ; long. : 0,080 m ; larg. : 0,065 m.
Inv. Steve 1298	Plateau « lozange à jour »	Manufacture royale de porcelaine de Sèvres, 1770.	Dimensions : haut. : 0,040 m ; long. : 0,338 ; larg. : 0,269 m.
Inv. Steve 1299	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,058 m ; diam. : 0,070 m ; larg. : 0,910 m.
Inv. Steve 1302	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,058 m ; diam. : 0,070 m ; larg. : 0,910 m.
Inv. Steve 1300	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,029 m ; diam. : 0,134 m.
Inv. Steve 1301	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,029 m ; diam. : 0,134 m.
Inv. Steve 1305	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,098 m ; larg. : 0,072 m ; larg. : 0,105 m.
Inv. Steve 1303	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,097 m ; diam. : 0,080 m.
Inv. Steve 5195	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,044 m ; diam. : 0,050 m ; prof. : 0,069 m.
Inv. Steve 5196	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,023 m ; diam. : 0,111 m.
Inv. Steve 5186	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,045 m ; diam. : 0,051 m ; long. : 0,070 m.
Inv. Steve 3459	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,072 m ; diam. : 0,072 m ; long. : 0,092 m. 
Inv. Steve 3428	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,033 m ; diam. : 0,135 m.
Inv. Steve 3581	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,102 m ; long. : 0,110 m ; larg. : 0,058 m.
Inv. Steve 4999	Plateau « Hébert »	Manufacture royale de porcelaine de Sèvres, 1771.	Dimensions : haut. : 0,028 m ; long. : 0,283 m ; larg  : 0,230 m.
Inv. Steve 4887	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,066 m ; diam. : 0,067 m ; prof. : 0,091 m.
Inv. Steve 4888	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,035 m ; diam. : 0,134 m.
Inv. Steve 5185	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1772.	Dimensions : haut. : 0,047 m ; diam. : 0,051 m ; long. : 0,070 m.
Inv. Steve 5119	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1772.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 5118	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1772.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 5240	Soucoupe de gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1773.	Dimensions : haut. : 0,024 m ; diam. : 0,105 m.
Inv. Steve 1307	Gobelet « Bouillard »	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,026 m ; diam. : 0,048 m ; prof. : 0,062 m.
Inv. Steve 1306	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,019 m ; diam. : 0,074 m.
Inv. Steve 3413	Pot à sucre « Calabre » 	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,088 m ; diam. : 0,088 m. 
Inv. Steve 5015	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1773.	Dimensions : haut. : 0,098 m ; long. : 0,109 m ; larg. : 0,075 m. 
Inv. Steve 5119	Plateau « Hébert »	Manufacture royale de porcelaine de Sèvres, vers 1773.	Dimensions : haut. (max.): 0,032 m ; haut. (min.) : 0,056 m ; long. : 0,305 m; larg. : 0,230 m.
Inv. Steve 5181	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1774.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 5182	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1774.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 3435	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1774.	Dimensions : haut. : 0,059 m ; diam. : 0,056 m ; long. : 0,080 m. 
Inv. Steve 3421	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1774.	Dimensions : haut. : 0,031 m ; diam. : 0,124 m. 
Inv. Steve 5216	Pot à sucre « Hébert »	Manufacture royale de porcelaine de Sèvres, vers 1774.	Dimensions : haut. (a. c.) : 0,088 m ; haut. (s. c.): 0,056 m ; diam. 0,068 m.
Inv. Steve 1936	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1775.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 1937	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1775.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 5116	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1775.	Dimensions : haut. : 0,060 m ; diam. : 0,055 m ; long. : 0,078 m.
Inv. Steve 1935	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1777.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 1934	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1777.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 1967	Plateau « Hébert »	Manufacture royale de porcelaine de Sèvres, 1777.	Dimensions : haut. : 0,034 m ; long. : 0,284 m ; larg. : 0,229 m.
Inv. Steve 5366	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1777.	Dimensions : haut. (a. c.) : 0,093 m ; haut. (s. c.) : 0,061 m ; diam. : 0,077 m.
Inv. Steve 1273	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1778.	Dimensions : haut. : 0,045 m ; diam. : 0,049 m ; long. : 0,070 m.
Inv. Steve 5241	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1778.	Dimensions : haut. : 0,030 m ; diam. : 0,125 m.
Inv. Steve 4870	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1779.	Dimensions : haut. : 0,045 m ; diam. : 0,050 m ; long. : 0,060 m.
Inv. Steve 4863	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1780-1785.	Dimensions : haut. : 0,068 m ; diam. : 0,065 m ; prof. : 0,087 m.
Inv. Steve 4864	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1780-1785.	Dimensions : haut. : 0,035 m ; diam. : 0,138 m.
Inv. Steve 5193	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. : 0,059 m ; diam. : 0,055 m ; prof. : 0,073 m.
Inv. Steve 5194	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. : 0,030 m ; diam. : 0,120 m.
Inv. Steve 5155	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. : 0,078 m ; long. : 0,084 m ; larg. : 0,065 m.
Inv. Steve 5154	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. : 0,078 m ; long. : 0,084 m ; larg. : 0,065 m.
Inv. Steve 4844	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, 1780.	Dimensions : haut. (s. c.): 0,082 m ; diam. 0,098 m.
Inv. Steve 5215	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. (a. c.) : 0,098 m ; haut. (s. c.): 0,062 m ; diam. 0,080 m.
Inv. Steve 5152	Plateau « hébert »	Manufacture royale de porcelaine de Sèvres, 1780.	Dimensions : haut. : 0,035 m ; long. : 0,300 m; larg. : 0,250 m.
Inv. Steve 5159	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1780.	Dimensions : haut. : 0,045 m ; diam. : 0,051 m; prof. : 0,070 m.
Inv. Steve 5156	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1780.	Dimensions : haut. (a. c.) : 0,085 m ; haut. (s. c.) : 0,072 m ; long. : 0,123 m; larg. : 0,070 m.
Inv. Steve 5380	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. (a. c.) : 0,116 m ; long. : 0,150 m ; larg. : 0,090 m.
Inv. Steve 5378	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1780.	Dimensions : haut. (a. c.) : 0,116 m ; long. : 0,150 m ; larg. : 0,090 m.
Inv. Steve 4851	Gobelet « litron » 	Manufacture royale de porcelaine de Sèvres, 1781.	Dimensions : haut. : 0,018 m ; diam. : 0,77 m.
Inv. Steve 4850	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1781.	Dimensions : haut. : 0,018 m ; diam. : 0,77 m.
Inv. Steve 5187	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; long. : 0,069 m.
Inv. Steve 5213	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,059 m ; diam. : 0,055 m ; prof. : 0,073 m.
Inv. Steve 5214	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,030 m ; diam. : 0,120 m.
Inv. Steve 5178	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,058 m ; diam. : 0,054 m ; prof. : 0,073 m.
Inv. Steve 5177	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1791.	Dimensions : haut. : 0,030 m ; diam. : 0,117 m.
Inv. Steve 5197	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,058 m ; diam. : 0,055 m ; prof. : 0,078 m.
Inv. Steve 5198	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1783.	Dimensions : haut. : 0,028 m ; diam. : 0,121 m.
Inv. Steve 5181	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,067 m.
Inv. Steve 5182	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1782	Dimensions : haut. : 0,023 m ; diam. : 0,101 m.
Inv. Steve 5202 Ancien inventaire 2459 A	Gobelet « litron » 	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,067 m.
Inv. Steve 5157	Pot à sucre « Calabre »	Manufacture royale de porcelaine de Sèvres, 1782.	Dimensions : haut. (a. c.) : 0,073 m ; haut. (s. c.) : 0,050 m ; diam. : 0,061 m.
Inv. Steve 1925	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1783.	Dimensions : haut. : 0,058 m ; diam. : 0,055 m ; long. : 0,075 m.
Inv. Steve 5205	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1784.	Dimensions : haut. : 0,058 m ; diam. : 0,056 m ; prof. : 0,075 m.
Inv. Steve 5206	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1784.	Dimensions : haut. : 0,029 m ; diam. : 0,120 m.
Inv. Steve 1924	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1784.	Dimensions : haut. : 0,025 m ; diam. : 0,105 m.
Inv. Steve 1928	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,058 m ; diam. : 0,055 m ; prof. : 0,078 m.
Inv. Steve 1929	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,029 m ; diam. : 0,120 m.
Inv. Steve 5235	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,058 m ; diam. : 0,056 m ; prof. : 0,078 m.
Inv. Steve 3574	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,029 m ; diam. : 0,119 m.
Inv. Steve 5183	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1785.	Dimensions : haut. : 0,046 m ; diam. : 0,050 m ; prof. : 0,068 m.
Inv. Steve 5184	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1785.	Dimensions : haut. : 0,023 m ; diam. : 0,112 m.
Inv. Steve 1924	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1785.	Dimensions : haut. : 0,025 m ; diam. : 0,105 m.
Inv. Steve 4852	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,067 m ; diam. : 0,049 m ; prof. : 0,064 m.
Inv. Steve 4853	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,022 m ; diam. : 0,093 m.
Inv. Steve 5207	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,058 m ; diam. : 0,055 m ; prof. : 0,078 m.
Inv. Steve 2678	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,028 m ; diam. : 0,121 m.
Inv. Steve 1926	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,059 m ; diam. : 0,055 m ; prof. : 0,073 m.
Inv. Steve 1927	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 5208	Soucoupe 	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,029 m ; diam. : 0,120 m.
Inv. Steve 5176	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, vers 1785.	Dimensions : haut. : 0,061 m ; diam. : 0,056 m ; prof. : 0,076 m.
Inv. Steve 5175. 	Soucoupe	Manufacture royale de porcelaine de Sèvres, vers 1785.	Dimensions : haut. : 0,027 m ; diam. : 0,123 m.
Inv. Steve 4847	Soucoupe 	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,029 m ; diam. : 0,126 m.
Inv. Steve 5036	Pot à sucre « Calabre » 	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. (s. c.): 0,080 m ; haut. (a. c.) : 0,110 m ; diam. : 0,095 m. 
Inv. Steve 1294	Plateau « octogone »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,032 m ; long. : 0,245 m; larg. : 0,220 m.
Inv. Steve 1292	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,059 m ; diam. : 0,055 m ; prof. : 0,073 m.
Inv. Steve 1293	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,030 m ; diam. : 0,120 m.
Inv. Steve 1291	Pot à lait « à trois pieds »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. : 0,098 m ; long. : 0,109 m ; larg. : 0,075 m.
Inv. Steve 1290	Pot à sucre « Bouret »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. (a. c.) : 0,098 m ; haut. (s. c.) : 0,070 m ; diam. : 0,080 m.
Inv. Steve 1289	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, 1786.	Dimensions : haut. (a. c.) : 0,120 m ; haut. (s. c.) : 0,095 m ; long. : 0,155 m; larg. : 0,085 m.
Inv. Steve 1942	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1787.	Dimensions : haut. : 0,065 m ; diam. : 0,065 m ; prof. : 0,090 m.
Inv. Steve 1943	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1787.	Dimensions : haut. : 0,030 m ; diam. : 0,117 m.
Inv. Steve 5218	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1787.	Dimensions : haut. : 0,030 m ; diam. : 0,035 m ; prof. : 0,048 m.
Inv. Steve 5219	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1787.	Dimensions : haut. : 0,021 m ; diam. : 0,080 m.
Inv. Steve 1295	Soucoupe 	Manufacture royale de porcelaine de Sèvres, 1787.	Dimensions : haut. : 0,030 m ; diam. : 0,121 m.
Inv. Steve 5211	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1788.	Dimensions : haut. : 0,057 m ; diam. : 0,055 m ; prof. : 0,074 m.
Inv. Steve 5212	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1789.	Dimensions : haut. : 0,030 m ; diam. : 0,1321 m.
Inv. Steve 4860	Théière « Calabre »	Manufacture royale de porcelaine de Sèvres, vers 1788.	Dimensions : haut. (a. c.) : 0,120 m ; haut. (s. c.): 0,095 m ; long. : 0,155 m ; larg. : 0,085 m.
Inv. Steve 5239	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1790.	Dimensions : haut. : 0,029 m ; diam. : 0,120 m.
Inv. Steve 5230	Gobelet « litron »	Manufacture royale de porcelaine de Sèvres, 1791.	Dimensions : haut. : 0,047 m ; diam. : 0,050 m ; prof. : 0,070 m.
Inv. Steve 5233	Soucoupe	Manufacture royale de porcelaine de Sèvres, 1791.	Dimensions : haut. : 0,023 m ; diam. : 0,108 m.
Inv. Steve 4867	Pot à lait « aiguière »	Manufacture royale de porcelaine de Sèvres, 1791.	Dimensions : haut. : 0,143 m ; long. : 0,135 m ; larg. : 0,083 m.
Inv. Steve 1930	Gobelet « litron »	Manufacture de porcelaine de Sèvres, 1795.	Dimensions : haut. : 0,044 m ; diam. : 0,049 m ; prof. : 0,069 m.
Inv. Steve 1931	Soucoupe	Manufacture de porcelaine de Sèvres, 1795.	Dimensions : haut. : 0,023 m ; diam. : 0,107 m.
Inv. Steve 3393	Assiette « à cordonnet »	Manufacture royale de porcelaine de Vincennes, vers 1752-1753.	Dimensions : haut. : 0,034 m ; diam. : 0,242 m.
Inv. Steve 3394	assiette « à cordonnet »	Manufacture royale de porcelaine de Vincennes, vers 1752-1753.	Dimensions : haut. : 0,034 m ; diam. : 0,242 m.
